geneA	geneB	score	db	level
HLA-DOB	HLA-DMB	0.998	string	3
HLA-DOB	HLA-DMA	0.996	string	3
HLA-DOB	F6UB75_HUMAN	0.985	string	3
HLA-DOB	HLA-DRA	0.98	string	3
HLA-DOB	HLA-DOA	0.98	string	3
IGF1R	SHC1	0.999	string	3
LRPAP1	RALGDS	0.996	string	3
LRPAP1	LRP2	0.994	string	3
LRPAP1	RAPGEF4	0.95	string	3
LRPAP1	SORL1	0.911	string	3
ENSP00000497509	DDB1	0.999	string	3
ENSP00000497509	CUL4A	0.98	string	3
ENSP00000497509	RBX1	0.963	string	3
ENSP00000497509	DDA1	0.934	string	3
FAS	CASP8	0.999	string	3
FAS	DAXX	0.999	string	3
FAS	FASLG	0.999	string	3
FAS	TNFRSF1A	0.999	string	3
FAS	FADD	0.999	string	3
CHRNG	CHRNA1	0.926	string	3
CHRNG	RAPSN	0.9	string	3
CYP3A4	UGT2B7	0.998	string	3
CYP3A4	UGT1A1	0.994	string	3
CYP3A4	UGT1A6	0.994	string	3
CYP3A4	POR	0.992	string	3
CYP3A4	UGT1A8	0.992	string	3
CBLB	ZAP70	0.996	string	3
CBLB	EGFR	0.995	string	3
CBLB	SH3KBP1	0.989	string	3
CBLB	UBC	0.98	string	3
CBLB	PIK3R1	0.974	string	3
PIK3CB	PIK3R3	0.999	string	3
PIK3CB	PIK3R1	0.999	string	3
PIK3CB	CDC42	0.999	string	3
PIK3CB	PIK3R5	0.999	string	3
DVL2	AXIN1	0.999	string	4
DVL2	VANGL1	0.994	string	4
DVL2	VANGL2	0.994	string	4
DVL2	LRP6	0.993	string	4
DVL2	DACT1	0.992	string	4
XYLT2	B4GALT7	0.979	string	4
XYLT2	XYLT1	0.953	string	4
XYLT2	SLC6A20	0.92	string	4
XYLT2	GRB2	0.918	string	4
RB1CC1	BECN1	0.999	string	4
RB1CC1	ULK2	0.999	string	4
RB1CC1	ULK1	0.999	string	4
RB1CC1	CCPG1	0.999	string	4
RB1CC1	ATG16L1	0.999	string	4
CDH17	CTNND1	0.999	string	4
CDH17	CTNNB1	0.999	string	4
CDH17	PECAM1	0.995	string	4
CDH17	NECTIN1	0.992	string	4
CDH17	CTNND2	0.991	string	4
GABARAPL2	ATG12	0.999	string	4
GABARAPL2	SQSTM1	0.999	string	4
GABARAPL2	NBR1	0.999	string	4
GABARAPL2	ATG7	0.999	string	4
GABARAPL2	ATG5	0.999	string	4
CD22	PTPRC	0.999	string	4
CD22	PTPN6	0.997	string	4
CD22	CD19	0.992	string	4
CD22	CD79A	0.985	string	4
CD22	LYN	0.97	string	4
PSMC4	PSMB2	0.999	string	4
PSMC4	PSMD1	0.999	string	4
PSMC4	PSMD14	0.999	string	4
PSMC4	PSMC1	0.999	string	4
PSMC4	PSMC6	0.999	string	4
ICAM3	CD209	0.999	string	4
ICAM3	ITGB2	0.999	string	4
ICAM3	ITGAL	0.999	string	4
ICAM3	CLEC4M	0.992	string	4
ICAM3	ICAM2	0.965	string	4
NDUFB4	MT-ND4	0.999	string	4
NDUFB4	NDUFB5	0.999	string	4
NDUFB4	NDUFA13	0.999	string	4
NDUFB4	NDUFC2	0.999	string	4
NDUFB4	NDUFB3	0.999	string	4
STX1B	STXBP1	0.999	string	4
STX1B	VAMP3	0.998	string	4
STX1B	VAMP2	0.998	string	4
STX1B	SNAP25	0.997	string	4
STX1B	VAMP1	0.994	string	4
NDUFB7	NDUFA7	0.999	string	4
NDUFB7	NDUFS4	0.999	string	4
NDUFB7	NDUFA1	0.999	string	4
NDUFB7	NDUFA11	0.999	string	4
NDUFB7	NDUFA3	0.999	string	4
EIF5	EIF3I	0.999	string	4
EIF5	EIF2S2	0.999	string	4
EIF5	EIF1	0.999	string	4
EIF5	EIF3G	0.999	string	4
EIF5	EIF3B	0.999	string	4
MYBL2	LIN54	0.999	string	4
MYBL2	LIN52	0.999	string	4
MYBL2	LIN9	0.999	string	4
MYBL2	LIN37	0.999	string	4
MYBL2	FOXM1	0.998	string	4
SALL4	NANOG	0.999	string	4
SALL4	POU5F1	0.998	string	4
SALL4	SOX2	0.983	string	4
SALL4	RBBP4	0.972	string	4
SALL4	SALL1	0.939	string	4
PSMD7	ADRM1	0.999	string	4
PSMD7	PSMA1	0.999	string	4
PSMD7	UCHL5	0.999	string	4
PSMD7	PSMB7	0.999	string	4
PSMD7	PSMD6	0.999	string	4
MEFV	PYCARD	0.999	string	4
MEFV	AIM2	0.999	string	4
MEFV	NLRC4	0.999	string	4
MEFV	PSTPIP1	0.999	string	4
MEFV	CASP1	0.999	string	4
TG	TPO	0.985	string	4
TG	MB	0.972	string	4
TG	TSHR	0.972	string	4
TG	SLC5A5	0.97	string	4
TG	LRP2	0.966	string	4
HNRNPL	HNRNPA2B1	0.999	string	4
HNRNPL	ILF3	0.995	string	4
HNRNPL	PTBP1	0.993	string	4
HNRNPL	HNRNPA1	0.993	string	4
HNRNPL	HNRNPC	0.99	string	4
RSPH6A	RSPH9	0.984	string	4
RSPH6A	RSPH3	0.931	string	4
APLP1	APBB1	0.986	string	4
APLP1	APBB2	0.933	string	4
APLP1	CNTN5	0.929	string	4
RAB3A	RPH3A	0.999	string	4
RAB3A	RIMS1	0.998	string	4
RAB3A	RIMS2	0.994	string	4
RAB3A	SYP	0.986	string	4
RAB3A	SYT1	0.978	string	4
GSK3A	AXIN1	0.999	string	4
GSK3A	APC	0.997	string	4
GSK3A	CTNNB1	0.996	string	4
GSK3A	AKT1	0.993	string	4
GSK3A	CSNK1A1	0.991	string	4
CAV2	CAV1	0.999	string	4
CAV2	CAV3	0.998	string	4
CAV2	EGFR	0.977	string	4
CAV2	SRC	0.971	string	4
CAV2	FYN	0.962	string	4
TSPAN12	FZD4	0.997	string	4
TSPAN12	NDP	0.997	string	4
TSPAN12	LRP5	0.985	string	4
STX1A	CPLX1	0.999	string	4
STX1A	VAMP3	0.999	string	4
STX1A	SYT1	0.999	string	4
STX1A	VAMP2	0.999	string	4
STX1A	SNAP23	0.999	string	4
TNFSF8	TNFRSF8	0.999	string	4
TNFSF8	TNFRSF4	0.932	string	4
TNFSF8	CD27	0.927	string	4
RPL19	RPS25	0.999	string	4
RPL19	RPL10A	0.999	string	4
RPL19	RPS20	0.999	string	4
RPL19	RPL8	0.999	string	4
RPL19	RPL17	0.999	string	4
KAT2A	TRRAP	0.999	string	4
KAT2A	TADA2A	0.999	string	4
KAT2A	TAF9	0.999	string	4
KAT2A	SGF29	0.999	string	4
KAT2A	WDR5	0.999	string	4
VTN	SERPINE1	0.999	string	4
VTN	ITGB3	0.999	string	4
VTN	PLAUR	0.999	string	4
VTN	ITGAV	0.999	string	4
VTN	ITGA2B	0.999	string	4
NFKB1	TNF	0.999	string	4
NFKB1	CHUK	0.999	string	4
NFKB1	IKBKB	0.999	string	4
NFKB1	BCL3	0.999	string	4
NFKB1	REL	0.999	string	4
GLI1	SUFU	0.999	string	4
GLI1	KIF7	0.997	string	4
GLI1	SPOP	0.99	string	4
GLI1	SMO	0.988	string	4
GLI1	BTRC	0.983	string	4
GNB3	GNGT1	0.999	string	4
GNB3	GNG13	0.999	string	4
GNB3	GNG4	0.999	string	4
GNB3	GNGT2	0.999	string	4
GNB3	GNG2	0.999	string	4
NANOG	POU5F1	0.999	string	4
NANOG	SOX2	0.999	string	4
NANOG	STAT3	0.995	string	4
NANOG	KLF4	0.994	string	4
ASF1A	UBN1	0.999	string	4
ASF1A	HIRA	0.999	string	4
ASF1A	H3-3B	0.999	string	4
ASF1A	H3C12	0.999	string	4
ASF1A	CABIN1	0.998	string	4
HLA-DOA	HLA-DMA	0.989	string	4
HLA-DOA	HLA-DMB	0.987	string	4
HLA-DOA	HLA-DOB	0.98	string	4
HLA-DOA	HLA-B	0.977	string	4
HLA-DOA	HLA-DPB1	0.977	string	4
RPS12	RPS11	0.999	string	4
RPS12	RPL35A	0.999	string	4
RPS12	RPL37	0.999	string	4
RPS12	RPL31	0.999	string	4
RPS12	RPL3	0.999	string	4
SNX3	VPS26A	0.999	string	4
SNX3	VPS35	0.999	string	4
SNX3	VPS29	0.99	string	4
SNX3	SNX6	0.981	string	4
SNX3	VPS26B	0.955	string	4
TBP	POLR2A	0.999	string	4
TBP	TAF9	0.999	string	4
TBP	TAF8	0.999	string	4
TBP	BRF2	0.999	string	4
HBEGF	ERBB4	0.999	string	4
HBEGF	EGFR	0.999	string	4
HBEGF	EGF	0.992	string	4
HBEGF	ERBB3	0.991	string	4
HBEGF	CD44	0.99	string	4
SKP1	FBXO22	0.999	string	4
SKP1	CUL7	0.999	string	4
SKP1	CDK2	0.999	string	4
SKP1	FBXL15	0.999	string	4
SKP1	FBXW8	0.999	string	4
RARS1	MARS1	0.999	string	4
RARS1	LARS1	0.999	string	4
RARS1	QARS1	0.999	string	4
RARS1	KARS1	0.999	string	4
RARS1	EPRS1	0.999	string	4
GNB4	GNG4	0.999	string	4
GNB4	GNG13	0.999	string	4
GNB4	GNGT1	0.999	string	4
GNB4	GNG11	0.999	string	4
GNB4	GNG5	0.999	string	4
UMPS	DPYD	0.999	string	4
UMPS	DHODH	0.999	string	4
UMPS	UPP2	0.984	string	4
UMPS	UPP1	0.983	string	4
UMPS	TYMP	0.981	string	4
IGFBP2	IGF2	0.999	string	4
IGFBP2	IGF1	0.999	string	4
IGFBP2	INS	0.982	string	4
IGFBP2	TUBGCP5	0.915	string	4
IGFBP2	NIPA2	0.915	string	4
IGFBP5	IGF1	0.999	string	4
IGFBP5	IGF2	0.998	string	4
IGFBP5	IGFALS	0.995	string	4
IGFBP5	IGFBP3	0.978	string	4
IGFBP5	PAPPA	0.977	string	4
GGCX	VKORC1	0.998	string	4
GGCX	PROS1	0.991	string	4
GGCX	F9	0.972	string	4
GGCX	BGLAP	0.964	string	4
GGCX	F2	0.961	string	4
WNT6	FZD2	0.96	string	4
WNT6	PORCN	0.957	string	4
WNT6	DKK2	0.954	string	4
WNT6	DKK4	0.949	string	4
WNT6	WIF1	0.947	string	4
ATP6V1B1	ATP6V1A	0.999	string	4
ATP6V1B1	ATP6V0A1	0.999	string	4
ATP6V1B1	ATP6V0A4	0.999	string	4
ATP6V1B1	ATP6V1F	0.999	string	4
ATP6V1B1	ATP6V1E2	0.999	string	4
SYF2	PRPF19	0.999	string	4
SYF2	PLRG1	0.999	string	4
SYF2	EFTUD2	0.999	string	4
SYF2	CDC40	0.999	string	4
SYF2	CRNKL1	0.999	string	4
CTSD	LAMP1	0.999	string	4
CTSD	CTSB	0.977	string	4
CTSD	BCL2	0.949	string	4
CTSD	BCL2L1	0.934	string	4
CTSD	BID	0.917	string	4
GDA	PNP	0.991	string	4
GDA	XDH	0.988	string	4
GDA	APRT	0.97	string	4
GDA	HPRT1	0.961	string	4
GDA	DLG4	0.938	string	4
RHOQ	EXOC7	0.999	string	4
RHOQ	GOPC	0.997	string	4
RHOQ	RAPGEF1	0.985	string	4
RHOQ	CDC42EP3	0.982	string	4
RHOQ	CRK	0.981	string	4
FZD3	WNT5A	0.999	string	4
FZD3	WNT11	0.996	string	4
FZD3	WNT4	0.987	string	4
FZD3	WNT5B	0.986	string	4
FZD3	WNT1	0.96	string	4
TARDBP	FUS	0.999	string	4
TARDBP	HNRNPA2B1	0.998	string	4
TARDBP	HNRNPA1	0.997	string	4
TARDBP	MATR3-2	0.996	string	4
TARDBP	MATR3	0.995	string	4
C4BPB	C4A	0.995	string	4
C4BPB	C4B	0.995	string	4
C4BPB	C4BPA	0.978	string	4
PLCG1	LAT	0.999	string	4
PLCG1	LCP2	0.999	string	4
PLCG1	PDGFRB	0.999	string	4
PLCG1	GRB2	0.999	string	4
PLCG1	FGFR1	0.999	string	4
BTN1A1	XDH	0.998	string	4
BTN1A1	PLIN2	0.972	string	4
TREM1	TYROBP	0.999	string	4
TREM1	TREM2	0.987	string	4
TREM1	TREML1	0.972	string	4
TREM1	HMGB1	0.959	string	4
TREM1	TREML2	0.954	string	4
GOT2	MDH2	0.999	string	4
GOT2	KYAT3	0.986	string	4
GOT2	TAT	0.984	string	4
GOT2	GOT1	0.982	string	4
GOT2	SDHA	0.981	string	4
VASP	ENAH	0.999	string	4
VASP	ZYX	0.999	string	4
VASP	EVL	0.999	string	4
VASP	VCL	0.999	string	4
VASP	PFN1	0.999	string	4
HCST	KLRK1	0.999	string	4
HCST	GRB2	0.995	string	4
HCST	TYROBP	0.995	string	4
HCST	MICB	0.964	string	4
HCST	VAV1	0.955	string	4
DLGAP5	HMMR	0.999	string	4
DLGAP5	CEP55	0.999	string	4
DLGAP5	KIF11	0.997	string	4
DLGAP5	ASPM	0.994	string	4
DLGAP5	BUB1	0.986	string	4
PYCARD	NLRP1	0.999	string	4
PYCARD	CASP1	0.999	string	4
PYCARD	CASP5	0.999	string	4
PYCARD	NLRP3	0.999	string	4
PYCARD	AIM2	0.999	string	4
TRAF2	TNF	0.999	string	4
TRAF2	MAVS	0.999	string	4
TRAF2	TRADD	0.999	string	4
TRAF2	RIPK1	0.999	string	4
TRAF2	TRAF1	0.999	string	4
YEATS4	KAT5	0.999	string	4
YEATS4	DMAP1	0.999	string	4
YEATS4	MORF4L1	0.999	string	4
YEATS4	RUVBL1	0.999	string	4
YEATS4	MEAF6	0.999	string	4
GNG13	GNB1	0.999	string	4
GNG13	GNAT3	0.982	string	4
GNG13	GNAL	0.98	string	4
TUBA4A	TUBB2A	0.995	string	4
TUBA4A	TUBB	0.994	string	4
TUBA4A	TUBB3	0.993	string	4
TUBA4A	TUBB4B	0.991	string	4
TUBA4A	TUBB4A	0.983	string	4
GNGT1	GNB1	0.999	string	4
GNGT1	GNB2	0.998	string	4
GNGT1	GNAI1	0.984	string	4
CD68	LAMP3	0.922	string	4
CD68	CD163	0.919	string	4
CD68	LAMP1	0.915	string	4
CD68	CD1E	0.906	string	4
CD68	CD1A	0.906	string	4
BCL2L2	BCL2L11	0.999	string	4
BCL2L2	PMAIP1	0.998	string	4
BCL2L2	BMF	0.996	string	4
BCL2L2	BIK	0.991	string	4
BCL2L2	MCL1	0.988	string	4
NEDD8	RBX1	0.999	string	4
NEDD8	SENP8	0.999	string	4
NEDD8	CUL5	0.999	string	4
NEDD8	COPS5	0.999	string	4
NEDD8	CUL1	0.999	string	4
RAP1B	RAPGEF4	0.998	string	4
RAP1B	KRIT1	0.998	string	4
RAP1B	RASGRP2	0.989	string	4
RAP1B	RAPGEF2	0.989	string	4
RAP1B	RALGDS	0.987	string	4
ARHGEF6	GIT1	0.999	string	4
ARHGEF6	PARVB	0.999	string	4
ARHGEF6	GIT2	0.998	string	4
ARHGEF6	PAK1	0.995	string	4
ARHGEF6	PAK3	0.993	string	4
NDUFA2	NDUFB4	0.999	string	4
NDUFA2	NDUFS7	0.999	string	4
NDUFA2	NDUFB1	0.999	string	4
NDUFA2	NDUFS8	0.999	string	4
NDUFA2	NDUFA10	0.999	string	4
MICB	KLRK1	0.999	string	4
MICB	ULBP1	0.973	string	4
MICB	ULBP2	0.971	string	4
MICB	NCR1	0.955	string	4
KRT1	KRT10	0.999	string	4
KRT1	KRT2	0.956	string	4
KRT1	FLG2	0.955	string	4
KRT1	LOR	0.953	string	4
KRT1	FLG	0.953	string	4
ACTN4	VCL	0.999	string	4
ACTN4	ACTN1	0.998	string	4
ACTN4	NPHS1	0.993	string	4
ACTN4	MAGI1	0.993	string	4
ACTN4	SYNPO	0.981	string	4
NDUFA10	NDUFB3	0.999	string	4
NDUFA10	NDUFS1	0.999	string	4
NDUFA10	NDUFAB1	0.999	string	4
NDUFA10	NDUFV2	0.999	string	4
NDUFA10	MT-ND3	0.999	string	4
TAF4	TAF2	0.999	string	4
TAF4	TAF3	0.999	string	4
TAF4	TAF7	0.999	string	4
TAF4	TAF8	0.999	string	4
EIF2S3	EIF2S1	0.999	string	4
EIF2S3	EIF2S2	0.999	string	4
EIF2S3	EIF2B5	0.999	string	4
EIF2S3	EIF2B3	0.999	string	4
EIF2S3	EIF2B2	0.999	string	4
ABCB7	NUBP1	0.938	string	4
ABCB7	ALAS2	0.907	string	4
ABCB7	FECH	0.906	string	4
PPFIA1	PTPRF	0.997	string	4
PPFIA1	PPP2CA	0.994	string	4
PPFIA1	PPP2R1A	0.994	string	4
PPFIA1	ERC1	0.987	string	4
PPFIA1	PTPRS	0.985	string	4
HSD17B7	MSMO1	0.998	string	4
HSD17B7	SC5D	0.997	string	4
HSD17B7	NSDHL	0.996	string	4
HSD17B7	CYP51A1	0.996	string	4
HSD17B7	FDFT1	0.993	string	4
H3-3B	H4C7	0.999	string	4
H3-3B	WDR5	0.999	string	4
H3-3B	ATRX	0.999	string	4
H3-3B	DAXX	0.999	string	4
H3-3B	H2AC20	0.999	string	4
BRD8	EP400	0.999	string	4
BRD8	DMAP1	0.999	string	4
BRD8	MEAF6	0.998	string	4
BRD8	YEATS4	0.998	string	4
BRD8	TRRAP	0.998	string	4
SNAP25	STX1A	0.999	string	4
SNAP25	STXBP1	0.999	string	4
SNAP25	SYT1	0.999	string	4
SNAP25	CPLX1	0.999	string	4
SNAP25	VAMP3	0.999	string	4
CRP	CFH	0.996	string	4
CRP	FCGR2A	0.992	string	4
CRP	CFHR4	0.985	string	4
CRP	C3	0.985	string	4
CRP	IL6	0.968	string	4
MYBPH	OCA2	0.996	string	4
MYBPH	GLDC	0.994	string	4
MYBPH	SLAMF1	0.994	string	4
MYBPH	NECTIN4	0.993	string	4
MYBPH	CD46	0.993	string	4
EIF2S1	PSMD14	0.999	string	4
EIF2S1	EIF3I	0.999	string	4
EIF2S1	EIF2AK2	0.999	string	4
EIF2S1	EIF2S2	0.999	string	4
EIF2S1	EIF2AK4	0.999	string	4
CDK7	POLR2A	0.999	string	4
CDK7	GTF2H3	0.999	string	4
CDK7	CCNH	0.999	string	4
CDK7	ERCC3	0.999	string	4
CDK7	GTF2H4	0.999	string	4
TSHB	CGA	0.999	string	4
TSHB	TSHR	0.998	string	4
TSHB	FSHR	0.976	string	4
TSHB	LHCGR	0.954	string	4
TSHB	GNAS	0.947	string	4
DDB2	CUL4A	0.999	string	4
DDB2	DDB1	0.999	string	4
DDB2	RBX1	0.999	string	4
DDB2	CUL4B	0.998	string	4
DDB2	XPA	0.989	string	4
CBLIF	CUBN	0.999	string	4
CBLIF	AMN	0.947	string	4
NT5E	ENTPD1	0.999	string	4
NT5E	PNP	0.99	string	4
NT5E	ENPP1	0.988	string	4
NT5E	ADA	0.984	string	4
NT5E	UPP1	0.982	string	4
DYNC1LI2	DYNC1H1	0.999	string	4
DYNC1LI2	DYNC1I2	0.999	string	4
DYNC1LI2	DYNC1I1	0.995	string	4
DYNC1LI2	DYNC1LI1	0.995	string	4
DYNC1LI2	DYNLRB1	0.993	string	4
NDUFB5	NDUFA8	0.999	string	4
NDUFB5	NDUFS5	0.999	string	4
NDUFB5	NDUFS2	0.999	string	4
NDUFB5	NDUFA2	0.999	string	4
NDUFB5	NDUFB10	0.999	string	4
DERL1	SEL1L	0.999	string	4
DERL1	VCP	0.999	string	4
DERL1	SYVN1	0.999	string	4
DERL1	AMFR	0.999	string	4
DERL1	UFD1	0.995	string	4
CCL21	CXCL12	0.999	string	4
CCL21	ACKR4	0.999	string	4
CCL21	CXCR4	0.999	string	4
CCL21	CCR7	0.999	string	4
CCL21	CCL5	0.999	string	4
CD72	SEMA4D	0.999	string	4
CD72	CD5	0.994	string	4
CD72	PTPN6	0.99	string	4
RIPK1	CFLAR	0.999	string	4
RIPK1	BIRC3	0.999	string	4
RIPK1	FADD	0.999	string	4
RIPK1	IKBKG	0.999	string	4
RIPK1	TNFRSF1A	0.999	string	4
POU5F1	CTNNB1	0.999	string	4
POU5F1	SOX2	0.999	string	4
POU5F1	KLF4	0.994	string	4
TLR2	TLR6	0.999	string	4
TLR2	TLR1	0.999	string	4
TLR2	TIRAP	0.999	string	4
TLR2	MYD88	0.999	string	4
TLR2	TLR4	0.999	string	4
KIF23	RACGAP1	0.999	string	4
KIF23	ECT2	0.999	string	4
KIF23	KIF11	0.994	string	4
KIF23	PRC1	0.992	string	4
KIF23	ANLN	0.989	string	4
SNCAIP	PRKN	0.999	string	4
SNCAIP	SNCA	0.999	string	4
SNCAIP	SIAH1	0.98	string	4
VWF	F8	0.999	string	4
VWF	GP1BA	0.999	string	4
VWF	SELP	0.999	string	4
VWF	ITGA2B	0.999	string	4
VWF	ITGB3	0.998	string	4
TRAF5	BIRC2	0.999	string	4
TRAF5	TRAF6	0.999	string	4
TRAF5	TRADD	0.999	string	4
TRAF5	RIPK1	0.999	string	4
TRAF5	TNFRSF1A	0.999	string	4
MSMO1	NSDHL	0.997	string	4
MSMO1	CYP51A1	0.996	string	4
MSMO1	ERG28	0.994	string	4
MSMO1	SQLE	0.992	string	4
USP14	PSMD1	0.999	string	4
USP14	PSMD14	0.999	string	4
USP14	PSMC1	0.999	string	4
USP14	PSMC6	0.999	string	4
USP14	PSMD7	0.999	string	4
RIMBP2	RIMS2	0.979	string	4
RIMBP2	RIMS1	0.963	string	4
GNB5	RGS11	0.999	string	4
GNB5	GNG7	0.999	string	4
GNB5	GNG2	0.999	string	4
GNB5	RGS9BP	0.999	string	4
GNB5	RGS6	0.999	string	4
RHEB	RPTOR	0.999	string	4
RHEB	MTOR	0.999	string	4
RHEB	TSC2	0.999	string	4
RHEB	MLST8	0.999	string	4
RHEB	TSC1	0.999	string	4
KMT2C	DPY30	0.999	string	4
KMT2C	RBBP5	0.999	string	4
KMT2C	ASH2L	0.999	string	4
KMT2C	WDR5	0.999	string	4
KMT2C	PAXIP1	0.999	string	4
TMED2	TMED10	0.999	string	4
TMED2	TMED9	0.996	string	4
TMED2	TMED4	0.983	string	4
TMED2	TMED7	0.969	string	4
TMED2	TMED3	0.966	string	4
VMP1	BECN1	0.999	string	4
VMP1	TP53INP2	0.964	string	4
VMP1	BECN2	0.935	string	4
VMP1	PIK3C3	0.919	string	4
INVS	DVL1	0.999	string	4
INVS	NPHP3	0.974	string	4
INVS	NPHP1	0.965	string	4
INVS	NPHP4	0.959	string	4
INVS	NEK8	0.952	string	4
SRCAP	RUVBL2	0.999	string	4
SRCAP	ACTR6	0.999	string	4
SRCAP	RUVBL1	0.999	string	4
SRCAP	H2AZ1	0.998	string	4
SRCAP	VPS72	0.997	string	4
SETD1A	WDR5	0.999	string	4
SETD1A	HCFC1	0.999	string	4
SETD1A	RBBP5	0.999	string	4
SETD1A	ASH2L	0.999	string	4
SETD1A	DPY30	0.999	string	4
PIK3R3	PIK3R2	0.999	string	4
PIK3R3	PIK3CA	0.999	string	4
PIK3R3	PIK3CG	0.999	string	4
PIK3R3	PIK3CD	0.999	string	4
PIK3R3	PIK3CB	0.999	string	4
LGALS3BP	LGALS3	0.999	string	4
LGALS3BP	FN1	0.953	string	4
LGALS3BP	LGALS7B	0.905	string	4
LGALS3BP	LGALS7	0.905	string	4
GAB1	GRB2	0.999	string	4
GAB1	EGFR	0.999	string	4
GAB1	PTPN11	0.999	string	4
GAB1	SHC1	0.995	string	4
GAB1	CRKL	0.992	string	4
EP300	RELA	0.999	string	4
EP300	STAT3	0.999	string	4
EP300	TP53	0.999	string	4
EP300	JUN	0.999	string	4
EP300	HIF1A	0.999	string	4
CD81	PTGFRN	0.999	string	4
CD81	IFITM1	0.999	string	4
CD81	CD19	0.999	string	4
CD81	CLDN1	0.998	string	4
CD81	CR2	0.998	string	4
KAT2B	SUPT3H	0.999	string	4
KAT2B	TADA3	0.999	string	4
KAT2B	EP300	0.999	string	4
KAT2B	TRRAP	0.999	string	4
KAT2B	TAF9	0.999	string	4
PIK3CA	PIK3R5	0.999	string	4
PIK3CA	PIK3R2	0.999	string	4
PIK3CA	IRS1	0.999	string	4
PIK3CA	EGFR	0.999	string	4
RAPGEF2	RAP1A	0.996	string	4
RAPGEF2	MAGI2	0.989	string	4
RAPGEF2	MAGI1	0.986	string	4
RAPGEF2	TJP2	0.98	string	4
HDAC4	NCOR2	0.999	string	4
HDAC4	NCOR1	0.999	string	4
HDAC4	RUNX2	0.997	string	4
HDAC4	ANKRA2	0.995	string	4
HDAC4	YWHAG	0.989	string	4
DNMT3A	H3-3B	0.999	string	4
DNMT3A	EZH2	0.999	string	4
DNMT3A	H3C12	0.999	string	4
DNMT3A	H3C13	0.999	string	4
DNMT3A	DNMT1	0.999	string	4
EGF	ERBB2	0.999	string	4
EGF	EGFR	0.999	string	4
EGF	ERBB4	0.999	string	4
EGF	ERBB3	0.999	string	4
EGF	TGFA	0.998	string	4
APBA1	CASK	0.999	string	4
APBA1	APP	0.998	string	4
APBA1	STXBP1	0.995	string	4
APBA1	LIN7A	0.992	string	4
APBA1	LIN7C	0.981	string	4
IDE	INS	0.999	string	4
IDE	APP	0.995	string	4
IDE	IAPP	0.991	string	4
IDE	GCG	0.977	string	4
IDE	UBC	0.973	string	4
DAXX	ATRX	0.999	string	4
DAXX	TP53	0.999	string	4
DAXX	FAS	0.999	string	4
DAXX	PML	0.999	string	4
EIF2B2	EIF2B5	0.999	string	4
EIF2B2	EIF2B4	0.999	string	4
EIF2B2	EIF2B3	0.999	string	4
EIF2B2	EIF2B1	0.999	string	4
NDUFA9	NDUFV3	0.999	string	4
NDUFA9	NDUFB10	0.999	string	4
NDUFA9	NDUFA2	0.999	string	4
NDUFA9	NDUFS2	0.999	string	4
NDUFA9	NDUFS5	0.999	string	4
TMPO	LMNA	0.989	string	4
TMPO	LMNB1	0.981	string	4
TMPO	BANF1	0.967	string	4
BCL2A1	PMAIP1	0.999	string	4
BCL2A1	BCL2L11	0.999	string	4
BCL2A1	BAK1	0.983	string	4
BCL2A1	BID	0.981	string	4
BCL2A1	BMF	0.94	string	4
ERBB2	ERBB4	0.999	string	4
ERBB2	GRB7	0.999	string	4
ERBB2	NRG1	0.999	string	4
ERBB2	EGFR	0.999	string	4
ERBB2	ERBIN	0.999	string	4
ECSIT	TRAF6	0.999	string	4
ECSIT	TMEM126B	0.999	string	4
ECSIT	NDUFAF1	0.999	string	4
ECSIT	ACAD9	0.999	string	4
ECSIT	TIMMDC1	0.999	string	4
RALB	EXOC8	0.999	string	4
RALB	RALBP1	0.999	string	4
RALB	EXOC2	0.999	string	4
RALB	RALGDS	0.996	string	4
RALB	RGL2	0.972	string	4
UBXN4	VCP	0.999	string	4
UBXN4	UBXN6	0.999	string	4
UBXN4	UBXN8	0.956	string	4
UBXN4	NSFL1C	0.956	string	4
UBXN4	UBXN1	0.953	string	4
GNA12	ARHGEF1	0.999	string	4
GNA12	ARHGEF11	0.999	string	4
GNA12	ARHGEF12	0.999	string	4
GNA12	LPAR1	0.995	string	4
GNA12	S1PR3	0.993	string	4
IGFBP1	IGF2	0.999	string	4
IGFBP1	IGF1	0.999	string	4
IGFBP1	INS	0.994	string	4
IGFBP1	IGFBP4	0.972	string	4
IGFBP1	IGFBP6	0.956	string	4
NDUFB9	NDUFB3	0.999	string	4
NDUFB9	NDUFV2	0.999	string	4
NDUFB9	NDUFAB1	0.999	string	4
NDUFB9	NDUFS1	0.999	string	4
NDUFB9	MT-ND4	0.999	string	4
SERPING1	C1S	0.999	string	4
SERPING1	MASP2	0.999	string	4
SERPING1	C1R	0.999	string	4
SERPING1	KLK4	0.998	string	4
SERPING1	KLKB1	0.996	string	4
NDUFC2	NDUFA9	0.999	string	4
NDUFC2	NDUFA5	0.999	string	4
NDUFC2	NDUFB8	0.999	string	4
NDUFC2	NDUFB11	0.999	string	4
NDUFC2	NDUFA6	0.999	string	4
ATG10	ATG12	0.999	string	4
ATG10	ATG7	0.999	string	4
ATG10	ATG5	0.998	string	4
ATG10	IRGM	0.99	string	4
ATG10	ATG13	0.978	string	4
FEZF2	TBR1	0.941	string	4
GTF2E1	GTF2B	0.999	string	4
GTF2E1	GTF2H1	0.999	string	4
GTF2E1	GTF2F1	0.999	string	4
