snp	trait	gene	eqtl_type	chromq	posq	rsidq	chromt	post	rsidt	corr	dprime
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31234791	rs11964817	6	31230437	rs17192225	0.986715	0.991098
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229677	rs11966319	6	31230437	rs17192225	0.973362	0.982056
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229700	rs11966332	6	31230437	rs17192225	0.982485	0.991146
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31235264	rs11966716	6	31230437	rs17192225	0.995578	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229338	rs11968820	6	31230437	rs17192225	0.986802	0.991156
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228085	rs17191664	6	31230437	rs17192225	0.986802	0.991156
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228602	rs17191811	6	31230437	rs17192225	0.986802	0.991156
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228700	rs17191832	6	31230437	rs17192225	0.986802	0.991156
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229855	rs17192099	6	31230437	rs17192225	0.995578	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229863	rs17192106	6	31230437	rs17192225	0.995578	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230274	rs17192190	6	31230437	rs17192225	0.995578	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17192225			rs17192225	1.0	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31233936	rs34314881	6	31230437	rs17192225	0.986706	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31235323	rs34977266	6	31230437	rs17192225	0.995578	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31234221	rs35303934	6	31230437	rs17192225	0.982255	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31234130	rs35556213	6	31230437	rs17192225	0.995578	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31235383	rs36118255	6	31230437	rs17192225	0.991147	1.0
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31227401	rs41268872	6	31230437	rs17192225	0.986802	0.991156
rs17192225	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31232495	rs72657649	6	31230437	rs17192225	0.995578	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229677	rs11966319	6	31228602	rs17191811	0.986793	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229700	rs11966332	6	31228602	rs17191811	0.995635	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229338	rs11968820	6	31228602	rs17191811	1.0	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228085	rs17191664	6	31228602	rs17191811	1.0	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191811			rs17191811	1.0	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228700	rs17191832	6	31228602	rs17191811	1.0	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229855	rs17192099	6	31228602	rs17191811	0.991205	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229863	rs17192106	6	31228602	rs17191811	0.991205	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230274	rs17192190	6	31228602	rs17191811	0.991205	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230437	rs17192225	6	31228602	rs17191811	0.986802	0.991156
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31227401	rs41268872	6	31228602	rs17191811	1.0	1.0
rs17191811	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31232495	rs72657649	6	31228602	rs17191811	0.991205	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229677	rs11966319	6	31228085	rs17191664	0.986793	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229700	rs11966332	6	31228085	rs17191664	0.995635	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229338	rs11968820	6	31228085	rs17191664	1.0	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191664			rs17191664	1.0	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228602	rs17191811	6	31228085	rs17191664	1.0	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228700	rs17191832	6	31228085	rs17191664	1.0	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229855	rs17192099	6	31228085	rs17191664	0.991205	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229863	rs17192106	6	31228085	rs17191664	0.991205	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230274	rs17192190	6	31228085	rs17191664	0.991205	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230437	rs17192225	6	31228085	rs17191664	0.986802	0.991156
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31227401	rs41268872	6	31228085	rs17191664	1.0	1.0
rs17191664	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31232495	rs72657649	6	31228085	rs17191664	0.991205	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229677	rs11966319	6	31228700	rs17191832	0.986793	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229700	rs11966332	6	31228700	rs17191832	0.995635	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229338	rs11968820	6	31228700	rs17191832	1.0	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228085	rs17191664	6	31228700	rs17191832	1.0	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31228602	rs17191811	6	31228700	rs17191832	1.0	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191832			rs17191832	1.0	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229855	rs17192099	6	31228700	rs17191832	0.991205	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31229863	rs17192106	6	31228700	rs17191832	0.991205	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230274	rs17192190	6	31228700	rs17191832	0.991205	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31230437	rs17192225	6	31228700	rs17191832	0.986802	0.991156
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31227401	rs41268872	6	31228700	rs17191832	1.0	1.0
rs17191832	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31232495	rs72657649	6	31228700	rs17191832	0.991205	1.0
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178197	rs17191272	6	31178464	rs17197665	0.988035	0.995969
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178210	rs17191286	6	31178464	rs17197665	0.988035	0.995969
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178212	rs17191293	6	31178464	rs17197665	0.988035	0.995969
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178447	rs17191321	6	31178464	rs17197665	1.0	1.0
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178458	rs17191328	6	31178464	rs17197665	0.998004	1.0
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178193	rs17197630	6	31178464	rs17197665	0.988035	0.995969
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178278	rs17197637	6	31178464	rs17197665	0.996003	0.996003
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17197665			rs17197665	1.0	1.0
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178514	rs17197679	6	31178464	rs17197665	1.0	1.0
rs17197665	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31177873	rs28744251	6	31178464	rs17197665	0.998003	1.0
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178197	rs17191272	6	31178514	rs17197679	0.988035	0.995969
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178210	rs17191286	6	31178514	rs17197679	0.988035	0.995969
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178212	rs17191293	6	31178514	rs17197679	0.988035	0.995969
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178447	rs17191321	6	31178514	rs17197679	1.0	1.0
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178458	rs17191328	6	31178514	rs17197679	0.998004	1.0
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178193	rs17197630	6	31178514	rs17197679	0.988035	0.995969
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178278	rs17197637	6	31178514	rs17197679	0.996003	0.996003
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178464	rs17197665	6	31178514	rs17197679	1.0	1.0
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17197679			rs17197679	1.0	1.0
rs17197679	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31177873	rs28744251	6	31178514	rs17197679	0.998003	1.0
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178197	rs17191272	6	31178447	rs17191321	0.988035	0.995969
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178210	rs17191286	6	31178447	rs17191321	0.988035	0.995969
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178212	rs17191293	6	31178447	rs17191321	0.988035	0.995969
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191321			rs17191321	1.0	1.0
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178458	rs17191328	6	31178447	rs17191321	0.998004	1.0
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178193	rs17197630	6	31178447	rs17191321	0.988035	0.995969
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178278	rs17197637	6	31178447	rs17191321	0.996003	0.996003
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178464	rs17197665	6	31178447	rs17191321	1.0	1.0
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178514	rs17197679	6	31178447	rs17191321	1.0	1.0
rs17191321	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31177873	rs28744251	6	31178447	rs17191321	0.998003	1.0
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178197	rs17191272	6	31178212	rs17191293	1.0	1.0
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178210	rs17191286	6	31178212	rs17191293	1.0	1.0
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191293			rs17191293	1.0	1.0
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178447	rs17191321	6	31178212	rs17191293	0.988035	0.995969
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178458	rs17191328	6	31178212	rs17191293	0.986055	0.995961
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178193	rs17197630	6	31178212	rs17191293	1.0	1.0
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178278	rs17197637	6	31178212	rs17191293	0.992034	1.0
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178464	rs17197665	6	31178212	rs17191293	0.988035	0.995969
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31178514	rs17197679	6	31178212	rs17191293	0.988035	0.995969
rs17191293	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31177873	rs28744251	6	31178212	rs17191293	0.990019	0.995976
rs17191237	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31171875	rs17191181	6	31176159	rs17191237	1.0	1.0
rs17191237	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191237			rs17191237	1.0	1.0
rs17191237	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31176460	rs3887153	6	31176159	rs17191237	1.0	1.0
rs17191237	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31174654	rs6913015	6	31176159	rs17191237	1.0	1.0
rs17191181	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31168482	rs11961983	6	31171875	rs17191181	0.982579	1.0
rs17191181	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17191181			rs17191181	1.0	1.0
rs17191181	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31176159	rs17191237	6	31171875	rs17191181	1.0	1.0
rs17191181	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31167572	rs28397286	6	31171875	rs17191181	0.923268	0.964703
rs17191181	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31176460	rs3887153	6	31171875	rs17191181	1.0	1.0
rs17191181	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31174654	rs6913015	6	31171875	rs17191181	1.0	1.0
rs17198888	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs17198888			rs17198888	1.0	1.0
rs1634770	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs1634770			rs1634770	1.0	1.0
rs1634770	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31303235	rs1634775	6	31304221	rs1634770	0.910895	0.976633
rs1625792	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs1625792			rs1625792	1.0	1.0
rs1625792	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31306638	rs1634753	6	31306419	rs1625792	0.969797	1.0
rs1625792	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308987	rs1634776	6	31306419	rs1625792	0.952795	1.0
rs1625792	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308561	rs2854018	6	31306419	rs1625792	0.969195	0.987376
rs1625792	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308475	rs2854019	6	31306419	rs1625792	0.993761	1.0
rs1625792	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308716	rs402175	6	31306419	rs1625792	1.0	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31306419	rs1625792	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31306638	rs1634753	6	31308987	rs1634776	0.94709	0.963991
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial			rs1634776			rs1634776	1.0	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31311911	rs2394976	6	31308987	rs1634776	0.940794	0.975185
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31312655	rs2394978	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31312728	rs2394979	6	31308987	rs1634776	0.946745	0.987451
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31312940	rs2394980	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31312258	rs2844589	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308561	rs2854018	6	31308987	rs1634776	0.923029	0.950921
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308475	rs2854019	6	31308987	rs1634776	0.946745	0.987451
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31312325	rs3134792	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31308716	rs402175	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31312606	rs9265857	6	31308987	rs1634776	0.952795	1.0
rs1634776	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-C	spatial	6	31313721	rs9265910	6	31308987	rs1634776	0.952795	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29819863	rs111867887	6	29821369	rs17179241	1.0	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29825882	rs12660689	6	29821369	rs17179241	1.0	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29821049	rs16896119	6	29821369	rs17179241	1.0	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial			rs17179241			rs17179241	1.0	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29819661	rs2107198	6	29821369	rs17179241	0.985213	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29820654	rs3928943	6	29821369	rs17179241	1.0	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29819374	rs72845918	6	29821369	rs17179241	0.99008	1.0
rs17179241	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29824514	rs77550992	6	29821369	rs17179241	1.0	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29819863	rs111867887	6	29821049	rs16896119	1.0	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29825882	rs12660689	6	29821049	rs16896119	1.0	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial			rs16896119			rs16896119	1.0	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29821369	rs17179241	6	29821049	rs16896119	1.0	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29819661	rs2107198	6	29821049	rs16896119	0.985213	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29820654	rs3928943	6	29821049	rs16896119	1.0	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29819374	rs72845918	6	29821049	rs16896119	0.99008	1.0
rs16896119	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29824514	rs77550992	6	29821049	rs16896119	1.0	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915944	rs112377352	6	29915838	rs34016903	0.99008	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29918635	rs17185992	6	29915838	rs34016903	1.0	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial			rs34016903			rs34016903	1.0	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915790	rs34095738	6	29915838	rs34016903	1.0	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915693	rs34591574	6	29915838	rs34016903	0.910771	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915350	rs72845119	6	29915838	rs34016903	1.0	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915402	rs72845120	6	29915838	rs34016903	1.0	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915437	rs72845121	6	29915838	rs34016903	0.985213	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29917178	rs72845140	6	29915838	rs34016903	0.980407	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915104	rs73725534	6	29915838	rs34016903	0.933413	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915105	rs73725536	6	29915838	rs34016903	0.933413	1.0
rs34016903	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915190	rs73725538	6	29915838	rs34016903	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915944	rs112377352	6	29918635	rs17185992	0.99008	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29923183	rs115644852	6	29918635	rs17185992	0.994969	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial			rs17185992			rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915838	rs34016903	6	29918635	rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915790	rs34095738	6	29918635	rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915693	rs34591574	6	29918635	rs17185992	0.910771	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915350	rs72845119	6	29918635	rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915402	rs72845120	6	29918635	rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915437	rs72845121	6	29918635	rs17185992	0.985213	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29917178	rs72845140	6	29918635	rs17185992	0.980407	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29922884	rs72848146	6	29918635	rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915104	rs73725534	6	29918635	rs17185992	0.933413	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915105	rs73725536	6	29918635	rs17185992	0.933413	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915190	rs73725538	6	29918635	rs17185992	1.0	1.0
rs17185992	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29923160	rs80255391	6	29918635	rs17185992	0.994969	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915944	rs112377352	6	29914543	rs17185910	0.99008	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29918635	rs17185992	6	29914543	rs17185910	1.0	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915838	rs34016903	6	29914543	rs17185910	1.0	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915790	rs34095738	6	29914543	rs17185910	1.0	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915693	rs34591574	6	29914543	rs17185910	0.910771	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915350	rs72845119	6	29914543	rs17185910	1.0	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915402	rs72845120	6	29914543	rs17185910	1.0	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915437	rs72845121	6	29914543	rs17185910	0.985213	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29917178	rs72845140	6	29914543	rs17185910	0.980407	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915104	rs73725534	6	29914543	rs17185910	0.933413	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915105	rs73725536	6	29914543	rs17185910	0.933413	1.0
rs17185910	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915190	rs73725538	6	29914543	rs17185910	1.0	1.0
rs17179529	Hypothyroidism or rheumatoid arthritis (pleiotropy)	HLA-G	spatial	6	29915944	rs112377352	6	29914552	rs17179529	0.99008	1.0
