snp	trait	gene	eqtl_type	chromq	posq	rsidq	chromt	post	rsidt	corr	dprime
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695021	rs9276017	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695255	rs9276023	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695255	rs9276023	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695263	rs9276024	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695263	rs9276024	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695286	rs9276025	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695286	rs9276025	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695293	rs9276026	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695293	rs9276026	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695316	rs9276027	6	32695374	rs9276033	0.985241	0.988154
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695316	rs9276027	6	32695374	rs9276033	0.985241	0.988154
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695334	rs9276028	6	32695374	rs9276033	0.985241	0.988154
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695334	rs9276028	6	32695374	rs9276033	0.985241	0.988154
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695359	rs9276030	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695359	rs9276030	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695360	rs9276031	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695360	rs9276031	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695364	rs9276032	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695364	rs9276032	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial			rs9276033			rs9276033	1.0	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial			rs9276033			rs9276033	1.0	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695393	rs9276034	6	32695374	rs9276033	1.0	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695393	rs9276034	6	32695374	rs9276033	1.0	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695400	rs9276035	6	32695374	rs9276033	1.0	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695400	rs9276035	6	32695374	rs9276033	1.0	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695431	rs9276036	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695431	rs9276036	6	32695374	rs9276033	0.99121	1.0
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695433	rs9276037	6	32695374	rs9276033	0.988226	0.99407
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695433	rs9276037	6	32695374	rs9276033	0.988226	0.99407
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695436	rs9276038	6	32695374	rs9276033	0.988226	0.99407
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695436	rs9276038	6	32695374	rs9276033	0.988226	0.99407
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695520	rs9276040	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695520	rs9276040	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695602	rs9276041	6	32695374	rs9276033	0.973553	0.982186
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695602	rs9276041	6	32695374	rs9276033	0.973553	0.982186
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695625	rs9276042	6	32695374	rs9276033	0.943429	0.957606
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695625	rs9276042	6	32695374	rs9276033	0.943429	0.957606
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695636	rs9276044	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695636	rs9276044	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695639	rs9276045	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695639	rs9276045	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695688	rs9276046	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695688	rs9276046	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695697	rs9276047	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695697	rs9276047	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695699	rs9276048	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695699	rs9276048	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695739	rs9276049	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695739	rs9276049	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695760	rs9276050	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695760	rs9276050	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695782	rs9276052	6	32695374	rs9276033	0.943554	0.952007
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695782	rs9276052	6	32695374	rs9276033	0.943554	0.952007
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695789	rs9276053	6	32695374	rs9276033	0.940662	0.946262
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695789	rs9276053	6	32695374	rs9276033	0.940662	0.946262
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695827	rs9276056	6	32695374	rs9276033	0.973709	0.988094
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695827	rs9276056	6	32695374	rs9276033	0.973709	0.988094
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695903	rs9276058	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695903	rs9276058	6	32695374	rs9276033	0.976565	0.988109
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695951	rs9276059	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695951	rs9276059	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695959	rs9276060	6	32695374	rs9276033	0.952344	0.969574
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695959	rs9276060	6	32695374	rs9276033	0.952344	0.969574
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32695974	rs9276061	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32695974	rs9276061	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696038	rs9276062	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696038	rs9276062	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696074	rs9276063	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696074	rs9276063	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696156	rs9276064	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696156	rs9276064	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696159	rs9276065	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696159	rs9276065	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696237	rs9276067	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696237	rs9276067	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696238	rs9276068	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696238	rs9276068	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696353	rs9276071	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696353	rs9276071	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696417	rs9276073	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696417	rs9276073	6	32695374	rs9276033	0.982331	0.988139
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696549	rs9276076	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696549	rs9276076	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696563	rs9276077	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696563	rs9276077	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696574	rs9276078	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696574	rs9276078	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696583	rs9276079	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696583	rs9276079	6	32695374	rs9276033	0.964644	0.970348
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696590	rs9276080	6	32695374	rs9276033	0.961619	0.964463
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696590	rs9276080	6	32695374	rs9276033	0.961619	0.964463
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696629	rs9276081	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696629	rs9276081	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696630	rs9276082	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696630	rs9276082	6	32695374	rs9276033	0.970689	0.982164
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696643	rs9276083	6	32695374	rs9276033	0.965014	0.982118
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696643	rs9276083	6	32695374	rs9276033	0.965014	0.982118
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696675	rs9276085	6	32695374	rs9276033	0.981658	0.987684
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696675	rs9276085	6	32695374	rs9276033	0.981658	0.987684
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696681	rs9276086	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696681	rs9276086	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696688	rs9276087	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696688	rs9276087	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696702	rs9276089	6	32695374	rs9276033	0.97087	0.988079
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696702	rs9276089	6	32695374	rs9276033	0.97087	0.988079
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696752	rs9276090	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696752	rs9276090	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696754	rs9276092	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696754	rs9276092	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696769	rs9276093	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696769	rs9276093	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696775	rs9276094	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696775	rs9276094	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696815	rs9276095	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696815	rs9276095	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696848	rs9276097	6	32695374	rs9276033	0.973709	0.988094
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696848	rs9276097	6	32695374	rs9276033	0.973709	0.988094
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696910	rs9276099	6	32695374	rs9276033	0.954197	0.987987
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696910	rs9276099	6	32695374	rs9276033	0.954197	0.987987
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696923	rs9276101	6	32695374	rs9276033	0.951856	0.99397
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696923	rs9276101	6	32695374	rs9276033	0.951856	0.99397
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696928	rs9276102	6	32695374	rs9276033	0.951856	0.99397
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696928	rs9276102	6	32695374	rs9276033	0.951856	0.99397
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696929	rs9276103	6	32695374	rs9276033	0.951856	0.99397
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696929	rs9276103	6	32695374	rs9276033	0.951856	0.99397
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32696991	rs9276104	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32696991	rs9276104	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697099	rs9276107	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697099	rs9276107	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697108	rs9276108	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697108	rs9276108	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697150	rs9276110	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697150	rs9276110	6	32695374	rs9276033	0.979439	0.988124
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697180	rs9276112	6	32695374	rs9276033	0.97087	0.988079
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697180	rs9276112	6	32695374	rs9276033	0.97087	0.988079
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697195	rs9276113	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697195	rs9276113	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697196	rs9276114	6	32695374	rs9276033	0.965245	0.988048
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697196	rs9276114	6	32695374	rs9276033	0.965245	0.988048
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697255	rs9276117	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697255	rs9276117	6	32695374	rs9276033	0.968049	0.988064
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697256	rs9276118	6	32695374	rs9276033	0.97087	0.988079
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697256	rs9276118	6	32695374	rs9276033	0.97087	0.988079
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697261	rs9276119	6	32695374	rs9276033	0.973709	0.988094
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DRB5	spatial	6	32697261	rs9276119	6	32695374	rs9276033	0.973709	0.988094
rs9276033	Seropositivity for human gammaherpesvirus 4 (Epstein-Barr virus) peptide (twist_53018)	HLA-DOB	spatial	6	32697318	rs9276121	6	32695374	rs9276033	0.976565	0.988109
