geneA	geneB	score	db	level
H2AC20	H3-4	0.999	string	4
H2AC20	H3C12	0.999	string	4
H2AC20	H3C13	0.999	string	4
UBA7	ISG15	0.999	string	4
UBA7	UBE2L6	0.996	string	4
UBA7	RPS27A	0.982	string	4
UBA7	UBA52	0.977	string	4
UBA7	HERC5	0.973	string	4
EXOC7	RHOQ	0.999	string	4
EXOC7	EXOC1	0.999	string	4
EXOC7	EXOC2	0.999	string	4
EXOC7	EXOC6	0.999	string	4
HSP90AA1	STUB1	0.999	string	4
HSP90AA1	HDAC6	0.999	string	4
HSP90AA1	AR	0.999	string	4
HSP90AA1	NOS3	0.999	string	4
HSP90AA1	TOMM70	0.999	string	4
AP1S1	AP1M1	0.999	string	4
AP1S1	AP1B1	0.999	string	4
AP1S1	AP1G1	0.998	string	4
AP1S1	AP1M2	0.996	string	4
AP1S1	AP1G2	0.995	string	4
CBX3	H3-5	0.999	string	4
CBX3	H3-3B	0.999	string	4
CBX3	H3-4	0.999	string	4
CBX3	H3-2	0.999	string	4
CBX3	EHMT2	0.999	string	4
NLRP3	CASP1	0.999	string	4
NLRP3	TXNIP	0.999	string	4
NLRP3	MAVS	0.999	string	4
NLRP3	NEK7	0.999	string	4
NLRP3	AIM2	0.999	string	4
MS4A4A	MS4A6E	0.98	string	4
MS4A4A	VSIG4	0.958	string	4
GRAP2	LCP2	0.999	string	4
GRAP2	LAT	0.999	string	4
GRAP2	PLCG1	0.998	string	4
GRAP2	GRB2	0.993	string	4
GRAP2	SHC1	0.992	string	4
KIR2DL4	KIR2DL3	0.999	string	4
KIR2DL4	HLA-G	0.998	string	4
KIR2DL4	KIR2DL1	0.952	string	4
KIR2DL4	KIR3DL3	0.904	string	4
PARK7	PINK1	0.999	string	4
PARK7	PRKN	0.999	string	4
PARK7	SOD1	0.997	string	4
PARK7	SNCA	0.994	string	4
PARK7	HSPA9	0.992	string	4
TCF7	CTNNB1	0.999	string	4
TCF7	AXIN2	0.983	string	4
TCF7	JUP	0.975	string	4
TCF7	AXIN1	0.974	string	4
TCF7	CTBP2	0.965	string	4
ASH2L	KMT2A	0.999	string	4
ASH2L	CXXC1	0.999	string	4
ASH2L	WDR82	0.999	string	4
ASH2L	WDR5	0.999	string	4
ASH2L	PAXIP1	0.999	string	4
SFN	TP53	0.999	string	4
SFN	MDM2	0.989	string	4
SFN	ESR1	0.984	string	4
SFN	FOXO1	0.984	string	4
SFN	MDM4	0.977	string	4
TRADD	RIPK3	0.999	string	4
TRADD	BIRC2	0.999	string	4
TRADD	CASP8	0.999	string	4
TRADD	TRAF1	0.999	string	4
NCR3LG1	NCR3	0.999	string	4
NCR3LG1	NCR2	0.971	string	4
NCR3LG1	NCR1	0.958	string	4
RPS2	RPS29	0.999	string	4
RPS2	RPL14	0.999	string	4
RPS2	RPL21	0.999	string	4
RPS2	EEF2	0.999	string	4
RPS2	RPL18A	0.999	string	4
NBR1	GABARAPL1	0.999	string	4
NBR1	MAP1LC3B	0.999	string	4
NBR1	GABARAP	0.999	string	4
NBR1	SQSTM1	0.999	string	4
FZD9	WNT5A	0.998	string	4
FZD9	WNT11	0.996	string	4
FZD9	WNT7A	0.987	string	4
FZD9	WNT1	0.976	string	4
FZD9	WNT2	0.969	string	4
RPL3	RPS26	0.999	string	4
RPL3	RPL18A	0.999	string	4
RPL3	EEF2	0.999	string	4
RPL3	RPL14	0.999	string	4
RPL3	RPL21	0.999	string	4
RPL21	RPS3	0.999	string	4
RPL21	RPS3A	0.999	string	4
RPL21	RPS13	0.999	string	4
RPL21	RPS27A	0.999	string	4
RPL21	RPLP0	0.999	string	4
ANXA2	S100A4	0.999	string	4
ANXA2	S100A10	0.999	string	4
ANXA2	AHNAK	0.999	string	4
ANXA2	PLAT	0.997	string	4
ANXA2	PLG	0.997	string	4
PDGFA	PDGFRB	0.999	string	4
PDGFA	PDGFRA	0.999	string	4
PDGFA	PDGFC	0.995	string	4
PDGFA	PDGFD	0.991	string	4
OCA2	MYBPH	0.996	string	4
OCA2	AMT	0.986	string	4
OCA2	TYRP1	0.972	string	4
FYN	SRC	0.999	string	4
FYN	SH2D1A	0.999	string	4
FYN	LCK	0.998	string	4
FYN	PTK2	0.998	string	4
FYN	CBL	0.998	string	4
WLS	WNT3A	0.994	string	4
WLS	WNT8A	0.991	string	4
WLS	WNT5A	0.955	string	4
WLS	WNT1	0.94	string	4
WLS	WNT4	0.935	string	4
GRK6	GIT1	0.998	string	4
GRK6	ARRB2	0.956	string	4
GRK6	ARRB1	0.95	string	4
GRK6	OPRM1	0.948	string	4
GRK6	GIT2	0.944	string	4
SYNJ2	SH3GL2	0.979	string	4
SYNJ2	AMPH	0.953	string	4
SYNJ2	INPP4A	0.942	string	4
SYNJ2	PIP5K1C	0.937	string	4
TJP1	AFDN	0.999	string	4
TJP1	CGN	0.999	string	4
TJP1	CLDN5	0.999	string	4
TJP1	TJP2	0.999	string	4
TJP1	OCLN	0.999	string	4
RPS26	RPS9	0.999	string	4
RPS26	RPL38	0.999	string	4
RPS26	RPL13A	0.999	string	4
RPS26	RPL39	0.999	string	4
RPS26	RPS23	0.999	string	4
IGF2R	IGF2	0.999	string	4
IGF2R	GGA3	0.996	string	4
IGF2R	IGF1	0.995	string	4
IGF2R	GGA1	0.994	string	4
IGF2R	M6PR	0.991	string	4
CAVIN1	CAV1	0.999	string	4
CAVIN1	CAV3	0.979	string	4
CAVIN1	CAV2	0.92	string	4
RAET1E	KLRK1	0.999	string	4
RAET1E	RAET1G	0.931	string	4
RAET1E	RAET1L	0.923	string	4
REPS2	RALBP1	0.99	string	4
REPS2	EPN1	0.978	string	4
EPHA2	EFNA1	0.999	string	4
EPHA2	EFNA2	0.999	string	4
EPHA2	EFNA5	0.999	string	4
EPHA2	INPPL1	0.998	string	4
EPHA2	EFNA4	0.997	string	4
CASP8	CASP3	0.999	string	4
CASP8	CASP1	0.999	string	4
CASP8	RIPK1	0.999	string	4
CASP8	TNFRSF10B	0.999	string	4
CASP8	TNF	0.999	string	4
FZD6	WNT11	0.998	string	4
FZD6	WNT5A	0.997	string	4
FZD6	WNT4	0.983	string	4
FZD6	CELSR1	0.981	string	4
FZD6	WNT1	0.974	string	4
KIRREL1	NPHS2	0.999	string	4
KIRREL1	NPHS1	0.999	string	4
KIRREL1	CD2AP	0.995	string	4
KIRREL1	TJP1	0.994	string	4
KIRREL1	FAT1	0.921	string	4
CD3E	CD3G	0.999	string	4
CD3E	CD247	0.999	string	4
CD3E	ZAP70	0.998	string	4
CD3E	SYK	0.997	string	4
FZD5	WNT5A	0.999	string	4
FZD5	WNT7A	0.994	string	4
FZD5	RNF43	0.984	string	4
FZD5	WNT11	0.979	string	4
FZD5	WNT1	0.976	string	4
RPL12	RPL14	0.999	string	4
RPL12	RPL21	0.999	string	4
RPL12	RPS29	0.999	string	4
RPL12	RPS26	0.999	string	4
NRG2	ERBB3	0.999	string	4
NRG2	ERBB4	0.999	string	4
NRG2	NRG4	0.997	string	4
NRG2	EGFR	0.996	string	4
NRG2	ERBB2	0.994	string	4
GAB2	PTPN11	0.999	string	4
GAB2	GRB2	0.999	string	4
GAB2	SHC1	0.997	string	4
GAB2	PIK3R1	0.996	string	4
GAB2	SOS1	0.991	string	4
CD47	SIRPG	0.999	string	4
CD47	THBS1	0.999	string	4
CD47	SIRPA	0.999	string	4
CD47	SCARB2	0.994	string	4
CD47	CD36	0.994	string	4
H3-4	H4C7	0.999	string	4
H3-4	WDR5	0.999	string	4
H3-4	H4C6	0.999	string	4
H3-4	CBX5	0.999	string	4
CENPF	BUB1B	0.999	string	4
CENPF	CDC20	0.99	string	4
CENPF	FOXM1	0.989	string	4
CENPF	CCNB1	0.988	string	4
CR2	C3	0.999	string	4
CR2	CD19	0.999	string	4
CR2	FCER2	0.982	string	4
RAB29	GAK	0.979	string	4
RAB29	NUCKS1	0.97	string	4
RAB29	SLC41A1	0.927	string	4
RAB29	PM20D1	0.922	string	4
ETNK2	PCYT2	0.991	string	4
ETNK2	ETNPPL	0.943	string	4
ETNK2	GPCPD1	0.907	string	4
ULBP2	KLRK1	0.999	string	4
ULBP2	ULBP3	0.917	string	4
ULBP2	ULBP1	0.911	string	4
ASPM	TOP2A	0.996	string	4
ASPM	DLGAP5	0.994	string	4
ASPM	MCPH1	0.988	string	4
ASPM	CENPF	0.987	string	4
RO60	TRIM21	0.999	string	4
RO60	SSB	0.968	string	4
TAB2	MAP3K7	0.999	string	4
TAB2	IKBKG	0.999	string	4
TAB2	UBC	0.999	string	4
TAB2	NCOR1	0.999	string	4
TAB2	TAB3	0.999	string	4
NPHS2	NPHS1	0.999	string	4
NPHS2	CD2AP	0.999	string	4
NPHS2	TRPC6	0.998	string	4
NPHS2	TJP1	0.987	string	4
STX7	STX8	0.999	string	4
STX7	VTI1B	0.999	string	4
STX7	VAMP7	0.999	string	4
STX7	SNAP29	0.999	string	4
CD1B	B2M	0.999	string	4
CD1B	CD1E	0.998	string	4
CD1B	CD83	0.962	string	4
CD1B	CD207	0.94	string	4
CD1B	CD1A	0.926	string	4
PSMD4	PSMD13	0.999	string	4
PSMD4	PSMD5	0.999	string	4
PSMD4	PSMA6	0.999	string	4
PSMD4	RPS27A	0.999	string	4
PSMD4	PSMD12	0.999	string	4
ATG5	DDX58	0.999	string	4
ATG5	ATG3	0.999	string	4
ATG5	TECPR1	0.999	string	4
ATG5	GABARAPL1	0.999	string	4
ATG5	ATG12	0.999	string	4
H2BC21	H3-3B	0.999	string	4
H2BC21	H3-4	0.999	string	4
H2BC21	H3C13	0.999	string	4
H2BC21	H3C12	0.999	string	4
H2BC21	H4C6	0.999	string	4
H2AC18	H3-4	0.999	string	4
H2AC18	H3-3B	0.999	string	4
H2AC18	H4C7	0.999	string	4
H2AC18	H3C13	0.999	string	4
H2AC18	H3C12	0.999	string	4
RRAGD	LAMTOR5	0.999	string	4
RRAGD	RRAGC	0.999	string	4
RRAGD	RRAGB	0.999	string	4
RRAGD	LAMTOR3	0.999	string	4
RRAGD	RRAGA	0.999	string	4
CD2	CD58	0.999	string	4
CD2	CD48	0.998	string	4
CD2	CD8A	0.998	string	4
CD2	CD4	0.996	string	4
CD2	CD5	0.994	string	4
NRAS	BRAF	0.999	string	4
NRAS	RAF1	0.999	string	4
NRAS	PIK3CA	0.995	string	4
NRAS	ARAF	0.994	string	4
NRAS	NF1	0.994	string	4
WNT2B	PORCN	0.96	string	4
WNT2B	FZD4	0.957	string	4
WNT2B	FZD8	0.953	string	4
WNT2B	LRP5	0.947	string	4
WNT2B	WIF1	0.947	string	4
RAP1A	KRIT1	0.999	string	4
RAP1A	RALGDS	0.999	string	4
RAP1A	RAF1	0.999	string	4
RAP1A	APBB1IP	0.997	string	4
RAP1A	RAPGEF2	0.996	string	4
TTK	BUB1	0.999	string	4
TTK	MAD2L1	0.995	string	4
TTK	NDC80	0.992	string	4
TTK	BUB1B	0.991	string	4
TTK	CDC20	0.99	string	4
MYO6	GIPC1	0.999	string	4
MYO6	DAB2	0.986	string	4
MYO6	TOM1	0.981	string	4
MYO6	CLTA	0.974	string	4
MYO6	UBC	0.968	string	4
VAV3	LCP2	0.999	string	4
VAV3	SYK	0.997	string	4
VAV3	CDC42	0.976	string	4
VAV3	RHOA	0.975	string	4
VAV3	BLNK	0.959	string	4
L1CAM	NRP1	0.999	string	4
L1CAM	ANK2	0.99	string	4
L1CAM	CNTN2	0.986	string	4
L1CAM	CD24	0.984	string	4
L1CAM	NCAM1	0.982	string	4
BTRC	SKP1	0.999	string	4
BTRC	CTNNB1	0.999	string	4
BTRC	NFKBIA	0.999	string	4
BTRC	RBX1	0.999	string	4
BTRC	CUL1	0.999	string	4
RPL5	MDM2	0.999	string	4
RPL5	RPS26	0.999	string	4
RPL5	RPL18A	0.999	string	4
RPL5	EEF2	0.999	string	4
RPL5	RPL14	0.999	string	4
CHUK	RELA	0.999	string	4
CHUK	TNF	0.999	string	4
CHUK	IKBKB	0.999	string	4
CHUK	TRAF6	0.999	string	4
JUN	MAPK9	0.999	string	4
JUN	FOS	0.999	string	4
JUN	MAPK8	0.999	string	4
JUN	FOSB	0.999	string	4
JUN	FOSL2	0.999	string	4
SORBS1	VCL	0.999	string	4
SORBS1	AFDN	0.996	string	4
SORBS1	HLA-C	0.99	string	4
SORBS1	CBL	0.989	string	4
SORBS1	FLOT1	0.986	string	4
AGPAT2	BSCL2	0.988	string	4
AGPAT2	MBOAT2	0.979	string	4
AGPAT2	PLPP2	0.967	string	4
AGPAT2	CDS2	0.966	string	4
EPS15	EPN2	0.999	string	4
EPS15	FCHO1	0.999	string	4
EPS15	STON2	0.999	string	4
EPS15	EPN3	0.999	string	4
EPS15	EPN1	0.998	string	4
NRG3	ERBB4	0.999	string	4
NRG3	NRG4	0.994	string	4
NRG3	ERBB3	0.958	string	4
NRG3	NRG2	0.955	string	4
NRG3	NRG1	0.936	string	4
RAPGEF1	CRKL	0.999	string	4
RAPGEF1	CRK	0.999	string	4
RAPGEF1	CBL	0.999	string	4
RAPGEF1	BCAR1	0.997	string	4
RAPGEF1	RAP1A	0.989	string	4
KIF2C	TPX2	0.999	string	4
KIF2C	AURKB	0.996	string	4
KIF2C	CDC20	0.995	string	4
KIF2C	BUB1	0.994	string	4
KIF2C	PLK1	0.994	string	4
DMAP1	TRRAP	0.999	string	4
DMAP1	EPC1	0.999	string	4
DMAP1	KAT5	0.999	string	4
DMAP1	VPS72	0.999	string	4
ABL1	GRB2	0.999	string	4
ABL1	CRK	0.999	string	4
ABL1	ABI1	0.998	string	4
ABL1	CRKL	0.998	string	4
MEAF6	EPC1	0.999	string	4
MEAF6	TRRAP	0.999	string	4
MEAF6	ING4	0.999	string	4
MEAF6	DMAP1	0.999	string	4
RBBP4	RBBP7	0.999	string	4
RBBP4	SIN3A	0.999	string	4
RBBP4	SAP30	0.999	string	4
RBBP4	EED	0.999	string	4
RBBP4	CHD3	0.999	string	4
HDAC1	SAP30	0.999	string	4
HDAC1	RBBP7	0.999	string	4
HDAC1	RBBP4	0.999	string	4
HDAC1	SIN3A	0.999	string	4
HDAC1	MBD2	0.999	string	4
MAP1LC3A	SQSTM1	0.999	string	4
MAP1LC3A	ATG7	0.998	string	4
MAP1LC3A	ATG3	0.997	string	4
MAP1LC3A	ATG4B	0.993	string	4
MAP1LC3A	FKBP8	0.989	string	4
PINK1	PRKN	0.999	string	4
PINK1	MFN2	0.999	string	4
PINK1	BECN1	0.996	string	4
PINK1	FBXO7	0.995	string	4
BAG6	UBL4A	0.999	string	4
BAG6	GET4	0.999	string	4
BAG6	RNF126	0.997	string	4
BAG6	FAF2	0.995	string	4
BAG6	UBXN1	0.995	string	4
APBB1IP	VASP	0.999	string	4
APBB1IP	TLN2	0.999	string	4
APBB1IP	TLN1	0.999	string	4
APBB1IP	PFN4	0.995	string	4
MDC1	ATM	0.999	string	4
MDC1	H2AX	0.999	string	4
MDC1	BRCA1	0.999	string	4
MDC1	RNF8	0.999	string	4
MDC1	TP53BP1	0.999	string	4
WAS	ACTR2	0.999	string	4
WAS	WIPF1	0.999	string	4
WAS	NCK1	0.999	string	4
WAS	HCLS1	0.999	string	4
WAS	CDC42	0.999	string	4
NMNAT1	QPRT	0.991	string	4
NMNAT1	NADSYN1	0.99	string	4
NMNAT1	NAPRT	0.99	string	4
NMNAT1	SIRT1	0.985	string	4
PIK3CD	PIK3R5	0.999	string	4
PIK3CD	PIK3R2	0.999	string	4
PIK3CD	PIK3R1	0.999	string	4
PIK3CD	PIK3CA	0.998	string	4
SNX5	VPS35	0.999	string	4
SNX5	SNX1	0.999	string	4
SNX5	SNX2	0.999	string	4
SNX5	VPS29	0.998	string	4
SNX5	SNX6	0.998	string	4
CKAP4	DKK1	0.984	string	4
CKAP4	ZDHHC2	0.927	string	4
RPS16	RPS11	0.999	string	4
RPS16	RPL28	0.999	string	4
RPS16	RPS27	0.999	string	4
RPS16	RPL31	0.999	string	4
RPS16	RPL3	0.999	string	4
RAD50	BRCA1	0.999	string	4
RAD50	MRE11	0.999	string	4
RAD50	NBN	0.999	string	4
RAD50	RBBP8	0.999	string	4
RAD50	BARD1	0.997	string	4
NPHS1	CD2AP	0.999	string	4
NPHS1	NCK1	0.997	string	4
NPHS1	KIRREL3	0.996	string	4
PCYT1B	CHPT1	0.986	string	4
PCYT1B	CEPT1	0.984	string	4
PCYT1B	CHKB	0.983	string	4
CD83	CD40	0.951	string	4
CD83	CD1C	0.942	string	4
CD83	CD86	0.926	string	4
CD83	TNF	0.923	string	4
SNX2	SNX6	0.999	string	4
SNX2	VPS26A	0.999	string	4
SNX2	VPS29	0.999	string	4
SNX2	SNX1	0.999	string	4
SNX2	VPS35	0.999	string	4
BRCA2	SEM1	0.999	string	4
BRCA2	RAD51	0.999	string	4
BRCA2	FANCD2	0.999	string	4
TAF9	TAF4	0.999	string	4
TAF9	SUPT3H	0.999	string	4
TAF9	TADA1	0.999	string	4
TAF9	TBP	0.999	string	4
TAF9	TAF5	0.999	string	4
EXOC1	EXOC2	0.999	string	4
EXOC1	EXOC3	0.999	string	4
KIR3DL1	HLA-A	0.999	string	4
KIR3DL1	HLA-B	0.999	string	4
KIR3DL1	KIR2DL3	0.998	string	4
KIR3DL1	HLA-C	0.996	string	4
LILRB2	HLA-G	0.999	string	4
LILRB2	HLA-F	0.994	string	4
LILRB2	B2M	0.994	string	4
LILRB2	HLA-B	0.992	string	4
LILRB2	HLA-A	0.992	string	4
RPS9	RPL23A	0.999	string	4
RPS9	RPL17	0.999	string	4
RPS9	RPS20	0.999	string	4
RPS9	RPL8	0.999	string	4
RPS9	RPL10A	0.999	string	4
AKT1S1	DEPTOR	0.999	string	4
AKT1S1	MLST8	0.999	string	4
AKT1S1	RPTOR	0.999	string	4
AKT1S1	MTOR	0.999	string	4
AKT1S1	MAPKAP1	0.998	string	4
ATG16L1	ATG3	0.999	string	4
ATG16L1	ATG5	0.999	string	4
ATG16L1	RAB33B	0.999	string	4
ATG16L1	WIPI2	0.999	string	4
TRAF3	BIRC2	0.999	string	4
TRAF3	MAVS	0.999	string	4
TRAF3	TRADD	0.999	string	4
TRAF3	TBK1	0.999	string	4
TRAF3	LTBR	0.999	string	4
CD79B	CD79A	0.999	string	4
CD79B	LYN	0.997	string	4
CD79B	SYK	0.997	string	4
CD79B	VPREB1	0.993	string	4
IGF1	IGFBP5	0.999	string	4
IGF1	IGFBP3	0.999	string	4
IGF1	IGF1R	0.999	string	4
IGF1	INS	0.999	string	4
STEAP3	BNIP3L	0.983	string	4
STEAP3	PKMYT1	0.933	string	4
CASP5	NLRP1	0.999	string	4
CASP5	CASP1	0.998	string	4
CASP5	NLRP3	0.993	string	4
CASP5	CARD8	0.989	string	4
PDGFD	PDGFRB	0.999	string	4
PDGFD	PDGFRA	0.999	string	4
PDGFD	PDGFC	0.985	string	4
BCL2L11	MCL1	0.999	string	4
BCL2L11	BCL2L1	0.999	string	4
BCL2L11	BCL2	0.999	string	4
BCL2L11	DYNLL1	0.999	string	4
CBX1	H3C13	0.999	string	4
CBX1	H3C12	0.999	string	4
CBX1	H3-2	0.998	string	4
CBX1	H3-4	0.998	string	4
CBX1	H3-3B	0.998	string	4
AP1G1	AP1B1	0.999	string	4
AP1G1	AP1S3	0.999	string	4
AP1G1	AP1M1	0.999	string	4
AP1G1	AP1S2	0.997	string	4
KEAP1	CUL3	0.999	string	4
KEAP1	RBX1	0.999	string	4
KEAP1	SQSTM1	0.999	string	4
KEAP1	NFE2L2	0.999	string	4
KEAP1	NEIL2	0.999	string	4
RPL24	RPS6	0.999	string	4
RPL24	UBA52	0.999	string	4
RPL24	RPL26	0.999	string	4
RPL24	RPS8	0.999	string	4
RPL24	RPS2	0.999	string	4
RPL34	RPL18A	0.999	string	4
RPL34	RPS26	0.999	string	4
RPL34	RPL21	0.999	string	4
RPL34	RPL14	0.999	string	4
RPL34	RPS29	0.999	string	4
DAAM1	DVL1	0.999	string	4
DAAM1	RHOA	0.996	string	4
DAAM1	DVL2	0.978	string	4
DAAM1	DVL3	0.948	string	4
DAAM1	DAAM2	0.909	string	4
LGALS9	HAVCR2	0.999	string	4
LGALS9	LAG3	0.993	string	4
LGALS9	CTLA4	0.991	string	4
LGALS9	CD44	0.989	string	4
LGALS9	CLEC7A	0.987	string	4
AGPAT1	AGPAT4	0.974	string	4
AGPAT1	MBOAT2	0.974	string	4
AGPAT1	CDS2	0.973	string	4
AGPAT1	CDS1	0.969	string	4
BTC	EGFR	0.999	string	4
BTC	ERBB4	0.999	string	4
BTC	AREG	0.991	string	4
BTC	ERBB3	0.975	string	4
BTC	EGF	0.973	string	4
RPS29	RPS26	0.999	string	4
RPS29	RPL18A	0.999	string	4
RPS29	RPL21	0.999	string	4
RPS29	RPL14	0.999	string	4
RPS29	RPS11	0.999	string	4
ITGB1	VCAM1	0.999	string	4
ITGB1	ITGAV	0.999	string	4
ITGB1	ITGA4	0.999	string	4
ITGB1	ITGA3	0.999	string	4
FAF1	VCP	0.999	string	4
FAF1	UBXN1	0.999	string	4
FAF1	UFD1	0.999	string	4
RPL14	RPS27	0.999	string	4
RPL14	RPL28	0.999	string	4
RPL14	RPL31	0.999	string	4
RPS8	RPL8	0.999	string	4
RPS8	RPS20	0.999	string	4
RPS8	RPL17	0.999	string	4
RPS8	RPL23A	0.999	string	4
RPS8	RPS25	0.999	string	4
AP1S3	AP1B1	0.997	string	4
AP1S3	AP1M1	0.997	string	4
AP1S3	AP1M2	0.991	string	4
AP1S3	AP1G2	0.982	string	4
GPAT4	GPAM	0.992	string	4
GPAT4	GPAT2	0.981	string	4
GPAT4	MBOAT2	0.958	string	4
GPAT4	GPD1	0.932	string	4
GPAT4	GPD1L	0.932	string	4
INS	IGF1R	0.999	string	4
INS	IDE	0.999	string	4
INS	IRS1	0.999	string	4
FTCD	MTHFD1	0.992	string	4
FTCD	GART	0.991	string	4
FTCD	MTHFD1L	0.991	string	4
FTCD	MTHFS	0.99	string	4
FTCD	MTHFD2	0.99	string	4
SH3KBP1	CBL	0.999	string	4
SH3KBP1	BLNK	0.994	string	4
SH3KBP1	UBC	0.991	string	4
SH3KBP1	CBLB	0.989	string	4
SH3KBP1	EGFR	0.98	string	4
ITGB2	ITGAD	0.999	string	4
ITGB2	ITGAL	0.999	string	4
ITGB2	ICAM3	0.999	string	4
ITGB2	ICAM2	0.999	string	4
ITGB2	ITGAX	0.999	string	4
PIP4P1	SPAG9	0.976	string	4
PIP4P1	PIP4K2A	0.941	string	4
PIP4P1	MTMR4	0.924	string	4
PIP4P1	PIKFYVE	0.924	string	4
PIP4P1	PIP4K2C	0.921	string	4
GRK4	GIT1	0.998	string	4
GRK4	GIT2	0.961	string	4
GRK4	ARRB1	0.937	string	4
GRK4	ARRB2	0.926	string	4
GRK4	OPRM1	0.921	string	4
SELENOS	VCP	0.999	string	4
SELENOS	DERL1	0.991	string	4
SELENOS	SELENOK	0.982	string	4
SELENOS	DERL2	0.977	string	4
SELENOS	SYVN1	0.975	string	4
TCF4	CTNNB1	0.999	string	4
TCF4	TCF12	0.992	string	4
TCF4	ID2	0.976	string	4
TCF4	MYOD1	0.972	string	4
TCF4	ID1	0.972	string	4
CST3	CTSB	0.982	string	4
CST3	CTSS	0.951	string	4
CST3	B2M	0.95	string	4
CST3	APP	0.927	string	4
CST3	LCN2	0.924	string	4
UBE2D2	UBA1	0.999	string	4
UBE2D2	CNOT4	0.999	string	4
UBE2D2	NEDD4L	0.999	string	4
UBE2D2	MDM2	0.999	string	4
TNFSF11	TNFRSF11B	0.999	string	4
TNFSF11	TNFRSF11A	0.999	string	4
TNFSF11	CSF1R	0.987	string	4
TNFSF11	TRAF6	0.986	string	4
TNFSF11	ACP5	0.962	string	4
RELA	CREBBP	0.999	string	4
RELA	REL	0.999	string	4
RELA	NFKBIA	0.999	string	4
RELA	NFKBIE	0.999	string	4
RELA	NFKBIB	0.999	string	4
CHKB	PCYT2	0.993	string	4
CHKB	CPT1B	0.96	string	4
CHKB	GPCPD1	0.932	string	4
CLHC1	GAK	0.979	string	4
CLHC1	DNAJC6	0.974	string	4
NCOA1	PPARG	0.999	string	4
NCOA1	CREBBP	0.999	string	4
NCOA1	RXRA	0.999	string	4
NCOA1	EP300	0.999	string	4
NCOA1	ESR1	0.999	string	4
RPS14	RPS19	0.999	string	4
RPS14	RPL23	0.999	string	4
RPS14	RPL35	0.999	string	4
RPS14	RPSA	0.999	string	4
RPS14	RPL15	0.999	string	4
CD207	CD1A	0.975	string	4
CD207	CD1E	0.956	string	4
CD207	CD1C	0.936	string	4
CD207	ITIH4	0.927	string	4
SSB	TRIM21	0.997	string	4
SSB	SNRNP70	0.927	string	4
SSB	HNRNPA1	0.903	string	4
RPL31	RPS15A	0.999	string	4
RPL31	RPS14	0.999	string	4
RPL31	RPLP2	0.999	string	4
RPL31	RPL12	0.999	string	4
RPL31	RPS23	0.999	string	4
CXCR4	CXCL12	0.999	string	4
CXCR4	CCL21	0.999	string	4
CXCR4	CD4	0.999	string	4
CXCR4	CXCL1	0.998	string	4
IPO11	UBE2E3	0.934	string	4
IPO11	IPO5	0.908	string	4
AP1M1	AP1B1	0.999	string	4
AP1M1	AP1S2	0.999	string	4
IGF2	IGFBP1	0.999	string	4
IGF2	IGFBP6	0.999	string	4
IGF2	IGFBP2	0.999	string	4
IGF2	IGF1R	0.999	string	4
CYLD	TRAF6	0.999	string	4
CYLD	RIPK1	0.999	string	4
CYLD	TNFRSF1A	0.999	string	4
CYLD	IKBKG	0.999	string	4
CYLD	SPATA2	0.997	string	4
REPS1	RALBP1	0.979	string	4
REPS1	AAK1	0.971	string	4
BCAP31	FIS1	0.996	string	4
BCAP31	PACS2	0.99	string	4
BCAP31	CASP8	0.989	string	4
BCAP31	CDIP1	0.943	string	4
BCAP31	CANX	0.938	string	4
PIK3R5	PIK3CB	0.999	string	4
PIK3R5	PIK3CG	0.999	string	4
PIK3R5	PIK3R3	0.981	string	4
RPS18	RPS28	0.999	string	4
RPS18	RPS5	0.999	string	4
RPS18	RPLP1	0.999	string	4
RPS18	RPL4	0.999	string	4
RPS18	RPS4X	0.999	string	4
FGFR1	FGF18	0.999	string	4
FGFR1	FRS2	0.999	string	4
FGFR1	FGF23	0.999	string	4
FGFR1	FGF3	0.999	string	4
FGFR1	FGF6	0.999	string	4
KANSL3	MCRS1	0.999	string	4
KANSL3	KANSL2	0.999	string	4
KANSL3	PHF20	0.998	string	4
KANSL3	KANSL1	0.995	string	4
KANSL3	OGT	0.991	string	4
ACTL6A	EP400	0.999	string	4
ACTL6A	SMARCB1	0.999	string	4
ACTL6A	BRD7	0.999	string	4
ACTL6A	SMARCC2	0.999	string	4
ACTL6A	SMARCA2	0.999	string	4
ITK	LCP2	0.999	string	4
ITK	VAV1	0.998	string	4
ITK	PLCG1	0.997	string	4
ITK	GRAP2	0.979	string	4
ITK	GRB2	0.976	string	4
HLA-B	HLA-A	0.999	string	4
HLA-B	B2M	0.999	string	4
HLA-B	HLA-C	0.998	string	4
PRNP	APP	0.998	string	4
PRNP	STIP1	0.997	string	4
PRNP	NCAM1	0.995	string	4
PRNP	FYN	0.99	string	4
PRNP	CAV1	0.99	string	4
TAF6	TAF9B	0.999	string	4
TAF6	TADA3	0.999	string	4
TAF6	TAF11	0.999	string	4
TAF6	TAF1	0.999	string	4
TAF6	TAF13	0.999	string	4
RHOA	AKAP13	0.999	string	4
RHOA	ANLN	0.999	string	4
RHOA	ARHGDIA	0.999	string	4
RHOA	ARHGEF11	0.999	string	4
RHOA	RTKN	0.999	string	4
UBE2L3	PRKN	0.999	string	4
UBE2L3	UBE3A	0.999	string	4
UBE2L3	CBL	0.998	string	4
UBE2L3	UBA1	0.998	string	4
UBE2L3	ARIH1	0.995	string	4
